segment_id,text,start,duration,vid
1870,but the other exchange that you had,4306.92,3.299,8cQMzVjHBeI
1871,which I thought was a very powerful,4308.719,4.201,8cQMzVjHBeI
1872,exchange was about what happened in the,4310.219,4.261,8cQMzVjHBeI
1873,Labour Party under Jeremy Corbyn in,4312.92,3.389,8cQMzVjHBeI
1874,terms of anti-semitism but they are,4314.48,3.57,8cQMzVjHBeI
1875,being investigated by their quality and,4316.309,3.21,8cQMzVjHBeI
1876,human rights commission and he said he,4318.05,3.39,8cQMzVjHBeI
1877,was happy about that I don't think a,4319.519,3.571,8cQMzVjHBeI
1878,party leader should be happy about that,4321.44,3.21,8cQMzVjHBeI
1879,I think you should be ashamed about that,4323.09,3.87,8cQMzVjHBeI
1880,and I just don't think that we can,4324.65,6.659,8cQMzVjHBeI
1881,ignore the genuine fear that lots of,4326.96,6.929,8cQMzVjHBeI
1882,people feel about Jeremy Corbyn being,4331.309,4.56,8cQMzVjHBeI
1883,Prime Minister so when it comes to,4333.889,4.591,8cQMzVjHBeI
1884,working collaboratively absolutely and,4335.869,4.681,8cQMzVjHBeI
1885,what does that what does that mean let's,4338.48,4.53,8cQMzVjHBeI
1886,just look at what we've done over the,4340.55,5.31,8cQMzVjHBeI
1887,last couple of years right we are here,4343.01,6.12,8cQMzVjHBeI
1888,it is November we are still members of,4345.86,5.25,8cQMzVjHBeI
1889,the European Union and we were supposed,4349.13,3.69,8cQMzVjHBeI
1890,to leave in the 29th of March and we,4351.11,3,8cQMzVjHBeI
1891,were supposed to leave in the 31st of,4352.82,2.879,8cQMzVjHBeI
1892,October and for people that wanted to,4354.11,3.239,8cQMzVjHBeI
1893,leave if that was you then I appreciate,4355.699,3.121,8cQMzVjHBeI
1894,you're gonna be frustrated by that but,4357.349,3.241,8cQMzVjHBeI
1895,as a party that wanted to stop breaks it,4358.82,3.48,8cQMzVjHBeI
1896,you know we have worked collaboratively,4360.59,4.259,8cQMzVjHBeI
1897,to make that happen we've worked with,4362.3,3.87,8cQMzVjHBeI
1898,people in the labour party in the,4364.849,3.54,8cQMzVjHBeI
1899,Conservative Party in the SMP implied,4366.17,4.17,8cQMzVjHBeI
1900,Kamri and the Greens we have worked,4368.389,4.411,8cQMzVjHBeI
1901,where we can reach out and we have,4370.34,5.129,8cQMzVjHBeI
1902,stopped breaks it twice just imagine if,4372.8,4.41,8cQMzVjHBeI
1903,you elect more Liberal Democrat MP s,4375.469,3.3,8cQMzVjHBeI
1904,what we will be able to achieve and,4377.21,3.119,8cQMzVjHBeI
1905,we'll be able to stop breaks it for good,4378.769,2.881,8cQMzVjHBeI
1906,but there's a forest of hands aren't,4380.329,2.701,8cQMzVjHBeI
1907,going to go around a few people at once,4381.65,2.969,8cQMzVjHBeI
1908,if that's all right by you yes the woman,4383.03,4.2,8cQMzVjHBeI
1909,here in the black top I'm you're talking,4384.619,4.35,8cQMzVjHBeI
1910,a lot about working collaboratively with,4387.23,4.5,8cQMzVjHBeI
1911,other parties but your policy in the,4388.969,4.17,8cQMzVjHBeI
1912,unlikely event that you were elected,4391.73,3.599,8cQMzVjHBeI
1913,prime minister with the majority you're,4393.139,4.23,8cQMzVjHBeI
1914,positive of a key article 50 is just as,4395.329,3.75,8cQMzVjHBeI
1915,divisive as the policies that are coming,4397.369,3.721,8cQMzVjHBeI
1916,out from the kind of hard Bret's a tears,4399.079,4.56,8cQMzVjHBeI
1917,how would you possibly imagine that,4401.09,3.42,8cQMzVjHBeI
1918,you'd be able to bring the country,4403.639,3.181,8cQMzVjHBeI
1919,together if you were elected and you,4404.51,10.22,8cQMzVjHBeI
1920,revoke to ask for 15 remain voter and by,4406.82,10.049,8cQMzVjHBeI
1921,constituency mother Valley they voted,4414.73,4.9,8cQMzVjHBeI
1922,strongly to leave how did you what would,4416.869,4.35,8cQMzVjHBeI
1923,you how would you bring communities like,4419.63,3.12,8cQMzVjHBeI
1924,that together one do you're going here,4421.219,4.65,8cQMzVjHBeI
1925,the man here in the blue shirt yes you I,4422.75,5.489,8cQMzVjHBeI
1926,hear you talk about concern for the poor,4425.869,4.411,8cQMzVjHBeI
1927,or the reason people are poorer because,4428.239,4.23,8cQMzVjHBeI
1928,of austerity which you support your,4430.28,4.2,8cQMzVjHBeI
1929,deputy leader recently said that he,4432.469,3.541,8cQMzVjHBeI
1930,wants the government to run a permanent,4434.48,3.389,8cQMzVjHBeI
1931,surplus which is essentially more,4436.01,2.65,8cQMzVjHBeI
1932,palatable way,4437.869,2.831,8cQMzVjHBeI
1933,same permanent austerity why should we,4438.66,3.72,8cQMzVjHBeI
1934,trust you not to further cripple our,4440.7,5.93,8cQMzVjHBeI
1935,public services and the man only Draper,4442.38,4.25,8cQMzVjHBeI
1936,apologized to students for the student,4447.53,5.38,8cQMzVjHBeI
1937,debt debacle we haven't said what you're,4450.21,4.35,8cQMzVjHBeI
1938,going to do for them so students who,4452.91,3.42,8cQMzVjHBeI
1939,live with 50 grams worth of debt the,4454.56,3.99,8cQMzVjHBeI
1940,pain interest and the time they start to,4456.33,3.78,8cQMzVjHBeI
1941,study when they can't possibly pay it,4458.55,4.05,8cQMzVjHBeI
1942,back they're paying over 6% in interest,4460.11,4.17,8cQMzVjHBeI
1943,when they lucky enough to get a job,4462.6,4.71,8cQMzVjHBeI
1944,we've created a generation of graduates,4464.28,5.52,8cQMzVjHBeI
1945,who are in persistent debt to the state,4467.31,5.58,8cQMzVjHBeI
1946,it just doesn't hang true so what are,4469.8,4.38,8cQMzVjHBeI
1947,you going to do for those people that,4472.89,3,8cQMzVjHBeI
1948,we've created a whole generation in,4474.18,4.29,8cQMzVjHBeI
1949,persistent debt it's a completely,4475.89,7.92,8cQMzVjHBeI
1950,different topic there so I absolutely,4478.47,9.06,8cQMzVjHBeI
1951,recognize that so many people feel that,4483.81,5.43,8cQMzVjHBeI
1952,this division that we have in their,4487.53,3,8cQMzVjHBeI
1953,country right now is really horrible,4489.24,3.27,8cQMzVjHBeI
1954,it's really uncomfortable right in this,4490.53,3.15,8cQMzVjHBeI
1955,in this room there's people who are,4492.51,3.63,8cQMzVjHBeI
1956,leave remain so on and I'm sure we all,4493.68,4.41,8cQMzVjHBeI
1957,feel uncomfortable about that and we,4496.14,4.44,8cQMzVjHBeI
1958,kind of crave for a long for a filling,4498.09,3.84,8cQMzVjHBeI
1959,where that isn't there,4500.58,3.51,8cQMzVjHBeI
1960,all of it says I don't think there's an,4501.93,5.22,8cQMzVjHBeI
1961,easy answer to this right in you know in,4504.09,4.83,8cQMzVjHBeI
1962,Scotland we've you know we've been,4507.15,2.97,8cQMzVjHBeI
1963,living with this now for eight years,4508.92,2.58,8cQMzVjHBeI
1964,because of the run-up to the,4510.12,3.57,8cQMzVjHBeI
1965,independence referendum and and the,4511.5,4.53,8cQMzVjHBeI
1966,society is still very divided on on,4513.69,3.84,8cQMzVjHBeI
1967,those lines so I don't think there's a,4516.03,5.76,8cQMzVjHBeI
1968,quick fix but I do think that many of,4517.53,6.06,8cQMzVjHBeI
1969,the issues which people were unhappy,4521.79,4.56,8cQMzVjHBeI
1970,about that things don't things are too,4523.59,4.62,8cQMzVjHBeI
1971,tough that you know the economy doesn't,4526.35,4.2,8cQMzVjHBeI
1972,work well enough for people I genuinely,4528.21,3.93,8cQMzVjHBeI
1973,fear that those are gonna be made worse,4530.55,3.72,8cQMzVjHBeI
1974,by leaving the European Union there's,4532.14,4.08,8cQMzVjHBeI
1975,gonna be less money about I mean take,4534.27,4.56,8cQMzVjHBeI
1976,out the point about austerity you know,4536.22,4.56,8cQMzVjHBeI
1977,what this question is saying is that you,4538.83,3.15,8cQMzVjHBeI
1978,will make austerity worse but everything,4540.78,3.42,8cQMzVjHBeI
1979,a budget I'm actually but what my my,4541.98,4.35,8cQMzVjHBeI
1980,point is is that it's leaving the,4544.2,3.54,8cQMzVjHBeI
1981,European Union that is going to unleash,4546.33,3.3,8cQMzVjHBeI
1982,on stare austerity on our country,4547.74,3.57,8cQMzVjHBeI
1983,because we are going to be poorer people,4549.63,3.09,8cQMzVjHBeI
1984,are going to lose their jobs there will,4551.31,4.29,8cQMzVjHBeI
1985,be less money for our NHS and and it,4552.72,4.83,8cQMzVjHBeI
1986,will get and it will be worse whereas,4555.6,3.87,8cQMzVjHBeI
1987,whereas if we remain then we won't,4557.55,3.27,8cQMzVjHBeI
1988,actually have more money to spend to be,4559.47,3.51,8cQMzVjHBeI
1989,able to invest in our communities and in,4560.82,3.9,8cQMzVjHBeI
1990,resolving many of the issues that people,4562.98,5.07,8cQMzVjHBeI
1991,are unhappy about so you know that's why,4564.72,5.85,8cQMzVjHBeI
1992,I'm standing on that platform to say I,4568.05,4.2,8cQMzVjHBeI
1993,want things to be better,4570.57,3.72,8cQMzVjHBeI
1994,because I recognize that for too many,4572.25,5.25,8cQMzVjHBeI
1995,people it has been too hard and and just,4574.29,4.83,8cQMzVjHBeI
1996,in here in response to the point you,4577.5,3.63,8cQMzVjHBeI
1997,make look you know maintenance grants,4579.12,4.44,8cQMzVjHBeI
1998,were being cut and we've said that we,4581.13,3.69,8cQMzVjHBeI
1999,want to put those back because we want,4583.56,3.54,8cQMzVjHBeI
2000,to invest in those young people we want,4584.82,3.75,8cQMzVjHBeI
2001,to make sure that people kind of access,4587.1,4.35,8cQMzVjHBeI
2002,to to funding for lifelong learning at,4588.57,4.55,8cQMzVjHBeI
2003,different points throughout their lives,4591.45,4.02,8cQMzVjHBeI
2004,but I'm not going to stand here and,4593.12,4.3,8cQMzVjHBeI
2005,promise that we're going to you know,4595.47,3.57,8cQMzVjHBeI
2006,abolish tuition fees there's a lot of,4597.42,3.18,8cQMzVjHBeI
2007,numbers that are getting flown or thrown,4599.04,3.48,8cQMzVjHBeI
2008,around by by different parties in this,4600.6,3.87,8cQMzVjHBeI
2009,election and you know a lot of the stuff,4602.52,4.47,8cQMzVjHBeI
2010,sounds good but can it actually be,4604.47,4.02,8cQMzVjHBeI
2011,delivered do you actually in your heart,4606.99,3.75,8cQMzVjHBeI
2012,of hearts believe that those thumbs add,4608.49,4.86,8cQMzVjHBeI
2013,up when the IFS says that it's just not,4610.74,4.67,8cQMzVjHBeI
2014,credible when you look at the labor,4613.35,4.41,8cQMzVjHBeI
2015,manifesto so I'd rather be,4615.41,3.91,8cQMzVjHBeI
2016,straightforward and honest with people,4617.76,3.99,8cQMzVjHBeI
2017,and a Dra and I think they should pay,4619.32,3.6,8cQMzVjHBeI
2018,something but I just think that balance,4621.75,3.39,8cQMzVjHBeI
2019,is totally out of sync we need to help,4622.92,4.26,8cQMzVjHBeI
2020,these people it's not about not paying,4625.14,4.14,8cQMzVjHBeI
2021,anything as the labor government is,4627.18,4.2,8cQMzVjHBeI
2022,suggesting there needs to be a rebalance,4629.28,4.47,8cQMzVjHBeI
2023,so what is that rebalance yeah and and I,4631.38,3.9,8cQMzVjHBeI
2024,think we need to look at how we invest,4633.75,3.06,8cQMzVjHBeI
2025,and supporting particularly people from,4635.28,3.84,8cQMzVjHBeI
2026,low income is going into university to,4636.81,3.99,8cQMzVjHBeI
2027,get more people doing that but if we,4639.12,5.52,8cQMzVjHBeI
2028,really want to improve life chances the,4640.8,6.84,8cQMzVjHBeI
2029,best place to put that money is in the,4644.64,4.59,8cQMzVjHBeI
2030,early years and in schools that's how,4647.64,3.9,8cQMzVjHBeI
2031,you get that social mobility that's how,4649.23,4.83,8cQMzVjHBeI
2032,you give young people opportunities and,4651.54,4.47,8cQMzVjHBeI
2033,that's where the priority for our,4654.06,4.74,8cQMzVjHBeI
2034,spending is going it's to make sure that,4656.01,5.13,8cQMzVjHBeI
2035,we give our schools the money they need,4658.8,4.35,8cQMzVjHBeI
2036,I mean at the moment in schools right,4661.14,4.14,8cQMzVjHBeI
2037,you've got teachers being sacked you've,4663.15,4.92,8cQMzVjHBeI
2038,got some schools not opening all day on,4665.28,4.92,8cQMzVjHBeI
2039,a Friday you've got skills crowd funding,4668.07,4.53,8cQMzVjHBeI
2040,for Pritz sticks and exercise books but,4670.2,3.66,8cQMzVjHBeI
2041,if that doesn't tell you that our,4672.6,2.91,8cQMzVjHBeI
2042,schools are in dire need of more funding,4673.86,3.3,8cQMzVjHBeI
2043,what does okay let's take a question,4675.51,5.97,8cQMzVjHBeI
2044,from Aldous Everard where abouts are you,4677.16,11.7,8cQMzVjHBeI
2045,oh hi and I'm sure that the Liberal,4681.48,9.12,8cQMzVjHBeI
2046,Democrats feel as if you you must feel,4688.86,3.63,8cQMzVjHBeI
2047,like you're in a bit in between a rock,4690.6,6.3,8cQMzVjHBeI
2048,and a hard place at the moment but just,4692.49,5.88,8cQMzVjHBeI
2049,wondering would would your question,4696.9,5.25,8cQMzVjHBeI
2050,would your conscience be clear if the if,4698.37,6.72,8cQMzVjHBeI
2051,as a result of the,4702.15,7.76,8cQMzVjHBeI
2052,dividing the remain vote between labor,4705.09,7.2,8cQMzVjHBeI
2053,Semmy remain I know but we've got that,4709.91,7.78,8cQMzVjHBeI
2054,we've got that next referendum within if,4712.29,7.11,8cQMzVjHBeI
2055,you divide that remain boat with your,4717.69,3.69,8cQMzVjHBeI
2056,conscience be clear if the Tories,4719.4,4.23,8cQMzVjHBeI
2057,managed to get a majority as a result of,4721.38,10.95,8cQMzVjHBeI
2058,that if you vote for Boris Johnson he,4723.63,11.4,8cQMzVjHBeI
2059,will use that vote to put through his,4732.33,4.83,8cQMzVjHBeI
2060,hard breaks that deal if you vote for,4735.03,4.68,8cQMzVjHBeI
2061,Jeremy Corbyn he will use that vote to,4737.16,5.1,8cQMzVjHBeI
2062,negotiate a labor breaks it deal in this,4739.71,4.59,8cQMzVjHBeI
2063,election my conscience would not be,4742.26,4.71,8cQMzVjHBeI
2064,clear if I didn't make sure but right,4744.3,4.62,8cQMzVjHBeI
2065,across the country people have the,4746.97,5.34,8cQMzVjHBeI
2066,chance to vote for a remain party for a,4748.92,5.76,8cQMzVjHBeI
2067,candidate that wants to stop rigs it,4752.31,4.05,8cQMzVjHBeI
2068,because this might be the last chance,4754.68,5.22,8cQMzVjHBeI
2069,that we have to stop it oh I'll see your,4756.36,3.99,8cQMzVjHBeI
2070,question,4759.9,5.18,8cQMzVjHBeI
2071,I fully agree I am my you know I am a,4760.35,9.15,8cQMzVjHBeI
2072,remainer as well but I don't want this,4765.08,7.39,8cQMzVjHBeI
2073,country not to go out of I don't know I,4769.5,4.91,8cQMzVjHBeI
2074,would rather that we went out of Europe,4772.47,4.11,8cQMzVjHBeI
2075,than we we didn't have another,4774.41,3.52,8cQMzVjHBeI
2076,referendum we need to have another,4776.58,3.33,8cQMzVjHBeI
2077,referendum because we need to heal those,4777.93,4.08,8cQMzVjHBeI
2078,those wounds that have been caused by,4779.91,3.72,8cQMzVjHBeI
2079,the initial referendum which was so,4782.01,3.63,8cQMzVjHBeI
2080,poorly worked out and which which has,4783.63,3.78,8cQMzVjHBeI
2081,been incredibly divisive to the country,4785.64,4.38,8cQMzVjHBeI
2082,for everyone I'm can I can I just say,4787.41,3.93,8cQMzVjHBeI
2083,that you know obviously if there's more,4790.02,2.82,8cQMzVjHBeI
2084,Liberal Democrats in that next,4791.34,3.48,8cQMzVjHBeI
2085,Parliament then that gives us more power,4792.84,4.8,8cQMzVjHBeI
2086,to deliver that but we also need to make,4794.82,6.51,8cQMzVjHBeI
2087,sure to get there that we stopped Boris,4797.64,6.72,8cQMzVjHBeI
2088,Johnson getting a majority and it's,4801.33,5.1,8cQMzVjHBeI
2089,Liberal Democrats who are able to win,4804.36,4.56,8cQMzVjHBeI
2090,seats from Boris Johnson and the Tories,4806.43,4.2,8cQMzVjHBeI
2091,there's lots of places in the country,4808.92,4.41,8cQMzVjHBeI
2092,where that can happen from what we're,4810.63,4.29,8cQMzVjHBeI
2093,seeing is not the case that Jeremy,4813.33,2.94,8cQMzVjHBeI
2094,Corbyn the Labour Party are going to be,4814.92,2.85,8cQMzVjHBeI
2095,able to win seats from the Conservatives,4816.27,3.24,8cQMzVjHBeI
2096,and that's why voting Liberal Democrat,4817.77,3.42,8cQMzVjHBeI
2097,is the way to deprive Boris Johnson or,4819.51,4.89,8cQMzVjHBeI
2098,majority men in the red time you know,4821.19,4.86,8cQMzVjHBeI
2099,I've heard you this evening I'm trying,4824.4,3.21,8cQMzVjHBeI
2100,to defend your record on you vote and,4826.05,2.76,8cQMzVjHBeI
2101,then on the other hand you'll say how,4827.61,2.73,8cQMzVjHBeI
2102,you know you're against these horrible,4828.81,3.06,8cQMzVjHBeI
2103,Tory cuts and I really really can't,4830.34,3.42,8cQMzVjHBeI
2104,trust you and you've got one difficult,4831.87,4.41,8cQMzVjHBeI
2105,question and you immediately try to turn,4833.76,3.899,8cQMzVjHBeI
2106,it around to anti-semitism,4836.28,3.06,8cQMzVjHBeI
2107,Jeremy Corbyn has been fighting,4837.659,4.02,8cQMzVjHBeI
2108,anti-semitism and racism in all its form,4839.34,12.96,8cQMzVjHBeI
2109,since before you were born I recognize,4841.679,14.161,8cQMzVjHBeI
2110,that you genuinely believe that but let,4852.3,5.879,8cQMzVjHBeI
2111,me say from the people that I've spoken,4855.84,4.62,8cQMzVjHBeI
2112,to in the Labor Party when I speak to,4858.179,3.841,8cQMzVjHBeI
2113,Luciana Berger who joined the Liberal,4860.46,3.63,8cQMzVjHBeI
2114,Democrats when I speak to Louise Owlman,4862.02,3.96,8cQMzVjHBeI
2115,who felt that she had to leave the,4864.09,3.899,8cQMzVjHBeI
2116,Labour Party and when I speak to Jewish,4865.98,4.65,8cQMzVjHBeI
2117,people right across the country they do,4867.989,5.46,8cQMzVjHBeI
2118,not feel they do not feel like Jeremy,4870.63,4.38,8cQMzVjHBeI
2119,Corbyn is fighting racism and,4873.449,3.781,8cQMzVjHBeI
2120,anti-semitism in the labour party they,4875.01,4.53,8cQMzVjHBeI
2121,know what that feels like and I'm gonna,4877.23,4.86,8cQMzVjHBeI
2122,listen to them and trust them on this,4879.54,4.38,8cQMzVjHBeI
2123,issue let's take a questionnaire from,4882.09,6.299,8cQMzVjHBeI
2124,Magdalene Lake where's Magdalene are,4883.92,7.71,8cQMzVjHBeI
2125,they having voted a number of times for,4888.389,5.401,8cQMzVjHBeI
2126,fracking how can we be sure of your,4891.63,4.88,8cQMzVjHBeI
2127,commitment to halting climate change,4893.79,6.54,8cQMzVjHBeI
2128,well I'm against fracking so while ago,4896.51,7.74,8cQMzVjHBeI
2129,vote said against a ban on it in 2015 so,4900.33,5.869,8cQMzVjHBeI
2130,when we were in the coalition government,4904.25,5.469,8cQMzVjHBeI
2131,my Liberal Democratic colleague ed Davy,4906.199,5.861,8cQMzVjHBeI
2132,was the energy secretary and he put in,4909.719,4.92,8cQMzVjHBeI
